year,pdf_link,titulo,epigrafe
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0013-16.pdf,ACUERDO 0013-16 POR EL CUAL SE ADOPTA EL SISTEMA DE PARTICIPACION CIUDADANA,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0014-16.pdf,ACUERDO 0014-16 POR EL CUAL SE MODIFICA EL REGLAMENTO INTERNO DEL CONCEJO DISTRITAL DE BARRANQUILLA,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0015-16.pdf,ACUERDO 0015-16 POR EL CUAL SE CONVOCA A LA ELECCION DE LOS JUECES DE PAZ Y RECONSIDERACION,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0016-16.pdf,ACUERDO 0016-16 POR EL CUAL SE MODIFICA AL ARTICULO 6 DEL ACUERDO 0006 DEL 2016 DEL CONCEJO DISTRITAL DE BARRANQUILLA,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0018-16.pdf,ACUERDO 0018-16 POR MEDIO DEL CUAL SE MODIFICA LA FECHA DE ELECCION DE LOS JUECES DE PAZ Y DE RECONSIDERACION,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0019-16-1.pdf,ACUERDO 0019-16 POR MEDIO DEL CUAL SE CONCEDEN FACULTADES AL ALCALDE FINANCIAR EL PROYECTO DE CONSTRUCCION DE LA NFRAESTRUCTURA VIAL DE LAS LOCALIDADES METROPOLITANA Y SUR OCCIDENTE ETAPA III,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0020-16.pdf,ACUERDO 0020-16 POR EL CUAL SE AUTORIZA AL ALCALDE PARA LA CONSTITUCION DE UNA SOCIEDAD DE ECONOMIA MIXTA POR ACCIONES PARA LA PRESTACION DEL SERVICIO DE ALUMBRADO PUBLICO,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0021-16.pdf,ACUERDO 0021-16 POR MEDIO DEL CUAL SE ADICIONAN LAS FACULTADES DE MODERNIZACION DE LA ADMINISTRACION CENTRAL Y DESCENTRALIZADA OTORGADAS POR EL CUAERDO 017 DE 2015,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0022-16.pdf,"ACUERDO 0022-16 POR MEDIO DEL CUAL SE MODIFICAN LOS ACUERDO 033 DE 1991, 056 DE 1993 Y SE AUTORIZA AL ALCALDE PARA LA MODERNIZACION DE LA SOCIEDAD CARNAVAL DE BARRANQUILLA",
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0023-16.pdf,ACUERDO 0023-16 POR EL CUAL SE CONCEDEN TRATAMIENTOS PREFERENCIALES EN TRIBUTOS A LOS CONTRATOS QUE SE CELEBREN EN EL DISTRITO DE BARRANQUILLA PARA LA ATENCION DE LAS LABORES DEL RIESGO CONTRA INCENDIO A CARGO DEL CUERPO DE BOMBEROS,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0024-16.pdf,ACUERDO 0024-16 POR MEDIO DEL CUAL SE CONCEDEN FACULTADES AL ALCALDE DEL DEIP PARA COMPROMETER VIGENCIAS FUTURAS PARA REAZALIAR CONSTRUCCION Y O ADECUACION DE LOS ESTADIOS ELIAS CHEWIN Y ROMELIO MARTINEZ,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0025-16.pdf,ACUERDO 0025-16 POR MEDIO DEL CUAL SE AUTORIZA AL DEIP DE BARRANQUILLA PARA ENAJENAR A TITULO GRATUITO LOS BIENES INMUEBLES EN EL EDIFICIO CAMARA DE COMERCIO A LA PROCURADURIA GENERAL DE LA NACION,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0026-16.pdf,ACUERDO 0026-16 POR EL CUAL SE ESTABLECE UNA POLITICA DE DEFENSA DE LA MANO DE OBRA Y EMPLEO EN EL DISTRITO DE BARRANQUILLA,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0027-16.pdf,ACUERDO 0027-16 POR MEDIO DEL CUAL SE CONCENDEN FACULTADES AL ALCALDE MAYOR DEIP PARA COMPROMETER VIGENCIAS FUTURAS A FIN DE REALIZAR PROYECTOS DE LA TIC EN ZONAS WIFI,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0028-16.pdf,ACUERDO 0028-16 POR MEDIO DEL CUAL SE CONCEDEN PACULTADES AL ALCALDE DE BARRANQUILLA PARA COMPROMETER VIGENCIAS FUTURAS ORDINARIAS A FIN DE DOTAR SEDES DEL SENA Y SE DICTAN OTRAS DISPOSICIONES,
2016,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0029-16.pdf,"ACUERDO 0029 DIC 26 De 2016, POR MEDIO DEL CUAL SE ACTUALIZAN LAS TARIFAS Y LA TASA DE LOS DERECHOS DE TRANSITO, EN EL DISTRITO ESPECIAL INDUSTRITAL Y PORTUARIO DE BARRANQUILLA Y SE MODIFICA EL ESTATUTO TRIBUTARIO DEL DISTRITO",
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/001-2017.pdf,ACUERDO No. 001,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-No.-002-POR-EL-CUAL-SE-ADOPTA-EN-EL-DISTRITO-DE-BARRANQUILLA-LA-CONCILIACION-CONTENCIOSA-ADMINISTRATIVA-LA-TERMINACION-POR-MUTUO-ACUERDO-DE-PROCESOS.pdf,ACUERDO No 002,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/003-2017.pdf,ACUERDO No 003,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/004-2017.pdf,ACUERDO No 004,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/005-2017-04012022091020.pdf,ACUERDO No 005,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/006-2017-04012022091123.pdf,ACUERDO No 006,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/007-2017-04012022091214.pdf,ACUERDO No 007,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/008-2017-04012022091258.pdf,ACUERDO No 008,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/009-2017-04012022091336.pdf,ACUERDO No 009,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/010-2017-04012022091422.pdf,ACUERDO No 010,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/011-2017-04012022091510.pdf,ACUERDO No 011,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/012-2017-04012022091600.pdf,ACUERDO No 012,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/013-2017-04012022091638.pdf,ACUERDO No 013,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/015-2017-04012022091740.pdf,ACUERDO No 015,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/014-2017-04012022091705.pdf,ACUERDO No 014,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/016-2017-04012022091908.pdf,ACUERDO No 016,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/017-2017-04012022091945.pdf,ACUERDO No 017,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/018-2017-04012022092017.pdf,ACUERDO No 018,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/019-2017-04012022092055.pdf,ACUERDO No 019,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/020-2017-04012022092141.pdf,ACUERDO No 020,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/021-2017-04012022092249.pdf,ACUERDO No 021,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/022-2017-04012022092334.pdf,ACUERDO No 022,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/023-2017-04012022092419.pdf,ACUERDO No 023,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/024-2017-04012022092459.pdf,ACUERDO No 024,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/028-2017-04012022093016.pdf,ACUERDO No 028,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/027-2017-04012022092741.pdf,ACUERDO No 027,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/026-2017-04012022092615.pdf,ACUERDO No 026,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/025-2017-04012022092542.pdf,ACUERDO No 025,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/032-2017-04012022093710.pdf,ACUERDO No 032,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/031-2017-04012022093633.pdf,ACUERDO No 031,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/030-2017-04012022093552.pdf,ACUERDO No 030,
2017,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/04/029-2017-04012022093234.pdf,ACUERDO No 029,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-No.0001-DE-2018.pdf.pdf,ACUERDO Nº 001,
2018,http://concejodebarranquilla.gov.gov.co/wp-content/uploads/2020/02/ACUERDO-No.0002-DE-2018.pdf.pdf,ACUERDO Nº 002,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-No.0003-DE-2018.pdf.pdf,ACUERDO Nº 003,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-No.0004-DE-2018.pdf.pdf,ACUERDO Nº 004,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-No.0005-DE-2018.pdf.pdf,ACUERDO Nº 005,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-No.0006-DE-2018.pdf,ACUERDO Nº 006,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-N-0007-DE-2018.pdf,ACUERDO Nº 007,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-N-0008-DE-2018.pdf,ACUERDO Nº 008,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-N-0009-DE-2018.pdf,ACUERDO Nº 009,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-N-0010-DE-2018.pdf,ACUERDO Nº 010,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-N-0011-DE-2018.pdf,ACUERDO Nº 011,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-N-0012-DE-2018.pdf,ACUERDO Nº 012,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-N-0013-DE-2018.pdf,ACUERDO Nº 013,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-N-0014-DE-2018.pdf,ACUERDO Nº 014,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACU-0015-2018.pdf,ACUERDO Nº 015,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACU-0016-2018.pdf,ACUERDO Nº 016,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-N-0017-DE-2018.pdf,ACUERDO Nº 017,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACU-0018-2018.pdf,ACUERDO Nº 018,
2018,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACU-0019-2018.pdf,ACUERDO Nº 019,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-001.pdf,ACUERDO Nº 001,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-002.pdf,ACUERDO Nº 002,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-003.pdf,ACUERDO Nº 003,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/Acuerdo-004.pdf,ACUERDO Nº 004,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/Acuerdo-005.pdf,ACUERDO Nº 005,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO006.pdf,ACUERDO Nº 006,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO007.pdf,ACUERDO Nº 007,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO008.pdf,ACUERDO Nº 008,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO009.pdf,ACUERDO Nº 009,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/acuerdo-10.pdf,ACUERDO Nº 010,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/acuerdo-11.pdf,ACUERDO Nº 011,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/06/gaceta_589.pdf,ACUERDO Nº 012,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0013.pdf,ACUERDO Nº 013,
2019,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0014.pdf,ACUERDO Nº 014,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0016-30-2020.pdf,Acuerdo 016,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/Acuerdo-15-de-2020.pdf,ACUERDOS SANCIONADOS 015,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/acuerdo-014-2020.pdf,Acuerdo 014 2020,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/acuerdo-013-2020.pdf,Acuerdo 013 2020,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/acuerdo-012-2020.pdf,Acuerdo 012 2020,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/acuerdo-011-2020.pdf,Acuerdo 011 2020,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-007-DE-2020.-.pdf,ACUERDO 007 DE 2020.,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/acuerdo-010-2020.pdf,Acuerdo 010 2020,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/acuerdo-009-2020.pdf,Acuerdo 009 2020,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/Acuerdo-008-de-2020-Se-modifica-el-reglamento-interno-del-Concejo.pdf,Acuerdo 008 de 2020 Se modifica el reglamento interno del Concejo,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0006-DE-2020-POR-MEDIO-DEL-CUAL-SE-ESTRUCTURA-EL-CONSEJO-CONSULTIVO-DE-MUJERES-DEL-D.B.pdf,ACUERDO 006 DE 2020 POR MEDIO DEL CUAL SE ESTRUCTURA EL CONSEJO CONSULTIVO DE MUJERES DEL D.B,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0005-DE-2020-SE-SUSTITUYE-E-IMPLEMENTA-UN-HOSPITAL-GERIATRICO-EN-DEIP-Y-SE-TRAZAN-LAS-LINEAS-PARA-LA-POLITICA-P-DE-SALUD-MENTAL.pdf,ACUERDO 005 DE 2020 SE SUSTITUYE E IMPLEMENTA UN HOSPITAL GERIATRICO EN DEIP Y SE TRAZAN LAS LINEAS PARA LA POLITICA P DE SALUD MENTAL,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-0004-DE-2020-SE-SUSTITUYE-E-IMPLEMENTA-UN-HOSPITAL-GERIATRICO-EN-DEIP-Y-SE-TRAZAN-LAS-LINEAS-PARA-LA-P.P-DE-LA-SALUD-DE-LOS-ANCIANOS-1.pdf,ACUERDO 004 DE 2020 SE SUSTITUYE E IMPLEMENTA UN HOSPITAL GERIATRICO EN DEIP Y SE TRAZAN LAS LINEAS PARA LA P.P DE LA SALUD DE LOS ANCIANOS.,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-003-DE-2020..pdf,ACUERDO 003 DE 2020.,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/ACUERDO-002-DE-2020-facultades-alcalde-subsidios-de-vivienda-y-adjudicacion-bienes-fisacales.pdf,ACUERDO 002 DE 2020 facultades alcalde subsidios de vivienda y adjudicacion bienes fisacales,
2020,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/gaceta_665.pdf,ACUERDO Nº 001 – PLAN DE DESARROLLO,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/Acuerdo-No.001-del-19-de-mayo-de-2021.pdf,Acuerdo No. 001 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/Acuerdo-No.002-del-19-de-mayo-de-2021.pdf,Acuerdo No. 002 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/Acuerdo-03-de-2021.pdf,Acuerdo No. 003 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/Acuerdo-No.-004-del19-de-mayo-de-2021-1.pdf,Acuerdo No. 004 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/Acuerdo-No.-005-06112021092801.pdf,Acuerdo No. 005 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2020/02/Acuerdo-No.-006-06112021092833.pdf,Acuerdo No. 006 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/08/Acuerdo-No.-007-del-2021.pdf,Acuerdo No. 007 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/08/Acuerdo-No.-008-del-2021.pdf,Acuerdo No. 008 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/08/Acuerdo-009-08112021093117.pdf,Acuerdo No. 009 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/08/Acuerdo-No.-010-del-2021.pdf,Acuerdo No. 010 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/08/Acuerdo-No.-011-del-2021.pdf,Acuerdo No. 011 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/08/Acuerdo-No.-012-del-2021.pdf,Acuerdo No. 012 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/08/Acuerdo-No.-013-del-2021.pdf,Acuerdo No. 013 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/09/ACUERDO-014-09162021140736.pdf,Acuerdo No. 014 de 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/11/15.-Acuerdo-No.-015-VF-inversión.pdf,Acuerdo No. 015 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/11/9.-Acuerdo-No.-016-VFuncionamiento.pdf,Acuerdo No. 016 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/11/9.-Acuerdo-No.-017-Credito-Público.pdf,Acuerdo No. 017 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/12/DOC112421-11242021144650.pdf,Acuerdo No. 018 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/12/acuerdo-019-12162021140026.pdf,Acuerdo No. 019 del 2021,
2021,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2021/12/acuerdo-020-12162021135705.pdf,Acuerdo No. 020 del 2021,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/dlm_uploads/2022/05/DOC051322-05132022102857.pdf,"ACUERDO Nº 001 DE 2022, “POR EL CUAL SE CONVOCA A LA ELECCION DE LOS JUECES DE PAZ Y SE DICTAN OTRAS DISPOSICIONES”",
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/dlm_uploads/2022/05/DOC051322-05132022102910.pdf,"ACUERDO Nº 002 DE 2022, ” POR EL CUAL SE ORDENA LA ADOPCION DE UN PLAN DE ATENCION INTEGRAL EN EL DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO DE BARRANQUILLA DE O PARA NIÑAS, NIÑOS, ADOLESCENTES Y MAYORES CON DISCAPACIDAD Y DEPENDENCIA QUE PERDIERON A UNO O AMBOS PADRES, ABUELOS O CUIDADORES, CON OCACION O POR MOTIVO DEL COVID-19; Y SE DICTAN OTRAS DISPOSICIONES”",
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/07/acuerdo-2022-003-07212022135058.pdf,"ACUERDO Nº 003 DE 2022, “EL CUAL SE CONCEDE AUTORIZACIÓN AL ALCALDE MAYOR DEL DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO DE BARRANQUILLA PARA CELEBRAR OPERACIONES DE CRÉDITO PÚBLICO MEDIANTE LA AMPLIACION DEL CUPO DE CRÉDITO AUTORIZADO”",
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/08/acu-2022-004-08042022142759.pdf,"ACUERDO Nº 004 “POR EL CUAL SE DICTAN LINEAMIENTOS PARA INCENTIVAR LAS ACTIVIDADES CULTURALES, CREATIVAS Y LA CONSOLIDACIÓN, REDESARROLLO Y RECUPERACIÓN DEL SECTOR URBANO DEL BIEN DE INTERÉS CULTURAL DEL ÁMBITO DISTRITAL BARRIO ABAJO DEL RÍO.”",
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/08/Acuerdo-2022-005.pdf,"ACUERDO Nº 005 “POR EL CUAL SE ESTABLECE LOS LINEAMIENTOS PARA LA IMPLEMENTACION DE LA POLITICA DE ECOPARQUES EN EL MARCO DEL PLAN DE DESARROLLO DE BARRANQUILLA 2020-2023, EL PLAN CIUDAD SOSTENIBLE 2100, EL CAMBIO CLIMATICO, LOS OBJETIVOS DE DESARROLLO SOSTENIBLE Y SE ESTABLECEN OTRAS DISPOSICIONES”",
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/08/acu-2022-006-08042022142918.pdf,"ACUERDO Nº 006 “POR EL CUAL SE DICTAN LINEAMIENTOS, ESTRATEGIAS Y LINEAS DE ACCIÓN PARA LA SEGURIDAD ALIMENTARIA NUTRICIÓN SALUDABLE EN EL DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO DE BARRANQUILLA, Y SE ESTABLECEN OTRAS DISPOSICIONES.”",
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/08/Acuerdo-2022-007.pdf,ACUERDO Nº 007 “POR EL CUAL SE CREA LA COMISIÓN LEGAL PARA LA EQUIDAD DE LA MUJER EN CUMPLIMIENTO DE LA LEY 1981 DE 2019”,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/08/acu-2022-008-08042022141414.pdf,ACUERDO Nº 008 “POR MEDIO DEL CUAL SE ESTABLECE UNA ESTRATEGIA PARA FOMENTAR LA PRACTICA DE LA EDUCACION FISICA EN LOS ESTABLECIMIENTOS EDUCATIVOS DISTRITALES”,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/08/acu-2022-009-08042022142444.pdf,"ACUERDO Nº 009 “POR MEDIO DEL CUAL SE RECONOCE Y APOYA*A LOS CUIDADORES Y CUIDADORAS, HOGARES DE PASO DE ANIMALES DOMÉSTICOS EN SITUACIÓN DE ABANDONO EN EL DISTRITO INDUSTRIAL Y PORTUARIO DE BARRANQUILLA Y SE DICTAN OTRAS DISPOSICIONES”",
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/11/acu-10-2022-11232022130511.pdf,"ACUERDO Nº 010 “POR EL CUAL SE CONCEDE UNA ALTERNATIVA PARA EL PAGO DE LOS TRIBUTOS Y SANCIONES URBANISTICAS EN EL DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO DE BARRANQUILLA”",
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-011.pdf,ACUERDO Nº 011,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-012.pdf,ACUERDO Nº 012,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-013.pdf,ACUERDO Nº 013,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-014.pdf,ACUERDO Nº 014,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-015.pdf,ACUERDO Nº 015,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-016.pdf,ACUERDO Nº 016,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-017.pdf,ACUERDO Nº 017,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-018.pdf,ACUERDO Nº 018,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-019.pdf,ACUERDO Nº 019,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-0020.pdf,ACUERDO Nº 020,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-021.pdf,ACUERDO Nº 021,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-022.pdf,ACUERDO Nº 022,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo023.pdf,ACUERDO Nº 023,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-024.pdf,ACUERDO Nº 024,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-025.pdf,ACUERDO Nº 025,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-N-026.pdf,ACUERDO Nº 026,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-0027-Presupuesto.pdf,ACUERDO Nº 027,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-N-0028-2022.pdf,ACUERDO Nº 028,
2022,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2022/12/Acuerdo-0029-de-2022.pdf,ACUERDO Nº 029,
2023,https://www.concejodebarranquilla.gov.co/wp-content/uploads/2023/07/ACUERDO-0001-2023.pdf,"ACUERDO Nº 0001 DE 2023, “POR MEDIO DEL CUAL SE PROMUEVE LA FORMACIÓN EN PRIMEROS AUXILIOS PSICOLÓGIOS (PAP), A LOS ESTUDIANTES EN BÁSICA SECUNDARIA Y MEDIA, VINCULADOS A LAS INSTITUCIONES EDUCATIVAS OFICIALES ADSCRITAS AL DISTRITO DE BARRANQUILLA”.",
